id_contract;TARGET
18211;0.06782946147309897
18212;0.9797199120304712
18213;0.5795238906342286
18214;0.9752601051931332
18215;0.16921750144893336
18216;0.25489039528533786
18217;0.9032081458557424
18218;0.3718132849162699
18219;0.015485911508148991
18220;0.03710019722586524
18221;0.014241935758287175
18222;0.4121514325513581
18223;0.6291709027569771
18224;0.0844521650547576
18225;0.1455463442552508
18226;0.3416416401245166
18227;0.05503266006844482
18228;0.9913056664232233
18229;0.1789253629872166
18230;0.25385797664990256
18231;0.537647144517517
18232;0.04509618748367618
18233;0.011834577052292137
18234;0.008770765153750719
18235;0.03532149772401765
18236;0.9832186577294473
18237;0.9207058393078295
18238;0.02218109545948513
18239;0.9918799267558073
18240;0.012544810220924319
18241;0.11802737148029402
18242;0.06461504650311459
18243;0.05194590063943053
18244;0.9752601051931332
18245;0.05610779263902825
18246;0.1440917904163983
18247;0.9937096391456227
18248;0.02918876615682721
18249;0.11669330666898024
18250;0.1393853606729851
18251;0.05232322760883978
18252;0.042972601364023505
18253;0.21261590713677556
18254;0.025116486814302452
18255;0.8035012722553257
18256;0.012099869727581916
18257;0.10633442503075484
18258;0.13041021357481888
18259;0.07402092622330526
18260;0.25862457561731056
18261;0.0016994379879032241
18262;0.02584968915439109
18263;0.05734322557557975
18264;0.9966644951824504
18265;0.1960203052057658
18266;0.2912795033767975
18267;0.0631865494279463
18268;0.3475424337545383
18269;0.8470075923747781
18270;0.9752601051931332
18271;0.9959661835494688
18272;0.3182129154879011
18273;0.5518870459993533
18274;0.11912773485862795
18275;0.1661357876868766
18276;0.02533714582856288
18277;0.9903680908999137
18278;0.022516359427928664
18279;0.3189585489801312
18280;0.9207058393078295
18281;0.2090535206039553
18282;0.9867059246112234
18283;0.9207058393078295
18284;0.21248896539703432
18285;0.03152848915758883
18286;0.9968483130055127
18287;0.9061534990039366
18288;0.7272642529041384
18289;0.032338858403961945
18290;0.15381569479038423
18291;0.15224120769122979
18292;0.183920938253004
18293;0.06506369560378435
18294;0.9919108075136237
18295;0.1287807681474566
18296;0.08128144674376125
18297;0.09315068667993577
18298;0.009161498623077129
18299;0.9280193922202014
18300;0.009410636585758749
18301;0.10180317335024504
18302;0.36413253102588644
18303;0.38423310672157635
18304;0.9109825087052638
18305;0.8658264921140211
18306;0.029353452820413198
18307;0.9826351769389299
18308;0.9919108075136237
18309;0.9207058393078295
18310;0.047279729132299254
18311;0.31241384400076805
18312;0.01561827463769077
18313;0.0731486878671129
18314;0.9823053474327618
18315;0.9061534990039366
18316;0.985067304966336
18317;0.16791229782817543
18318;0.06884307603963381
18319;0.9968483130055127
18320;0.29159854971759847
18321;0.33483780237376437
18322;0.050306131007852944
18323;0.09249951769606342
18324;0.048423980300590606
18325;0.061672977800651736
18326;0.010316897273668753
18327;0.18899462991056767
18328;0.0016333120153521397
18329;0.05499602339790536
18330;0.9109825087052638
18331;0.08897663790147783
18332;0.00463470882412443
18333;0.665268003242109
18334;0.06878716184368737
18335;0.3198222225016158
18336;0.08415325482901899
18337;0.026370540793870696
18338;0.07015402181096439
18339;0.3564762660395075
18340;0.09156752860032874
18341;0.032559120192418314
18342;0.053791651483313975
18343;0.013347433387826593
18344;0.01838106502808663
18345;0.9919368924789053
18346;0.10816824654026297
18347;0.046123787535026835
18348;0.08126959617361906
18349;0.07779586794639833
18350;0.07676260144273737
18351;0.20769678314174142
18352;0.05107135189844227
18353;0.0016749932788981585
18354;0.08007597855134749
18355;0.9841691072562218
18356;0.33769966212176655
18357;0.9903680908999137
18358;0.07914387190058511
18359;0.07784920837695107
18360;0.3529143949520987
18361;0.05401405949124064
18362;0.11965214943307001
18363;0.1842101946514436
18364;0.05010256757531646
18365;0.9790486754544607
18366;0.7466764618735449
18367;0.27247588469845596
18368;0.4818597039873658
18369;0.20052059339044748
18370;0.6206469548919327
18371;0.9961106009534906
18372;0.18006485332143415
18373;0.24147296101877308
18374;0.04692665584562718
18375;0.9602957651429601
18376;0.3845440389358067
18377;0.13249629501927673
18378;0.07970854396634468
18379;0.06835684202551165
18380;0.97541045079066
18381;0.0951754133513462
18382;0.6901022115248769
18383;0.9794145240979721
18384;0.10738312765958703
18385;0.10197701121315447
18386;0.05455076206330385
18387;0.10242909842391193
18388;0.015140150925243193
18389;0.06001393644598486
18390;0.2915183899504062
18391;0.031194209216418106
18392;0.008070970808957719
18393;0.1368724494970322
18394;0.3490716082504295
18395;0.3490716082504295
18396;0.013892187361276762
18397;0.14500784697539482
18398;0.046324635467297745
18399;0.049907687140645224
18400;0.0659167111795844
18401;0.9963968161713984
18402;0.07728128929590986
18403;0.07172012136858681
18404;0.07312320924227284
18405;0.68177322556467
18406;0.07734071343463915
18407;0.00974358081641152
18408;0.0008881484287658457
18409;0.048431135536424946
18410;0.03542651363335123
18411;0.6901022115248769
18412;0.2772083776163946
18413;0.35590836916535196
18414;0.048018650488372124
18415;0.40086054523636494
18416;0.06309159564339609
18417;0.10173238964977811
18418;0.010763971217462844
18419;0.04343444755846377
18420;0.011558328512618007
18421;0.06615154485507789
18422;0.06000836606168196
18423;0.03683827795776674
18424;0.022269723443650902
18425;0.9901039721612751
18426;0.27750915726438063
18427;0.8589126977116555
18428;0.06512506308274953
18429;0.036737233513718534
18430;0.05590473201901341
18431;0.023985316214720106
18432;0.013053416973562685
18433;0.9963968161713984
18434;0.0562523601368152
18435;0.20343723207657605
18436;0.0084747088135158
18437;0.1821512789638961
18438;0.08098156186517377
18439;0.05032406625082264
18440;0.16472856652026824
18441;0.8033037543834779
18442;0.8007565578337664
18443;0.24341285488826517
18444;0.24301339763901736
18445;0.05356184132258868
18446;0.08535366247553454
18447;0.15364208346925726
18448;0.09047707030679253
18449;0.13148206057747364
18450;0.7334615148468375
18451;0.9957662123005728
18452;0.01624734313884421
18453;0.21116363350168452
18454;0.017204481372978243
18455;0.9908611596263193
18456;0.040075095189605274
18457;0.3176718280263108
18458;0.0015811563004223387
18459;0.009247122929110849
18460;0.13399649745422218
18461;0.4810911115078999
18462;0.1140095661602015
18463;0.9739753133352264
18464;0.9144220822576614
18465;0.19017389012143432
18466;0.925332929394567
18467;0.10376341675996531
18468;0.028568288291380327
18469;0.09820264630626169
18470;0.022182979896625335
18471;0.04851553018185587
18472;0.11532805945958345
18473;0.06785278629496864
18474;0.22328971296014974
18475;0.06244989919847271
18476;0.06193444378102311
18477;0.27178565386697867
18478;0.023643723059895545
18479;0.08070753750477473
18480;0.10646197930858652
18481;0.05610303037971126
18482;0.06917148998763717
18483;0.1998082008590475
18484;0.21090376924632456
18485;0.029669434725228025
18486;0.8739229633860769
18487;0.2671499181396372
18488;0.048200994891166804
18489;0.11417995560668405
18490;0.20564637785874906
18491;0.9841193558915649
18492;0.20978780779549255
18493;0.29546108095634493
18494;0.041690926817966
18495;0.09898403080422417
18496;0.2952408280456664
18497;0.2797277140447672
18498;0.4262535764933959
18499;0.018707520201605484
18500;0.01670795766562572
18501;0.5771377543630015
18502;0.03736008507302042
18503;0.0223449781146832
18504;0.019310825126010206
18505;0.07711885218487473
18506;0.046016566411571314
18507;0.06791651125506512
18508;0.02515497900984301
18509;0.3055633171019084
18510;0.03369531726187698
18511;0.0497926087305237
18512;0.1890529504518158
18513;0.17781553677108142
18514;0.09525402026271869
18515;0.46862125811526184
18516;0.6532548031739256
18517;0.9841691072562218
18518;0.2202918229867047
18519;0.9903680908999137
18520;0.9966644951824504
18521;0.9430808508736135
18522;0.9752601051931332
18523;0.9966644951824504
18524;0.9055488413109393
18525;0.9959661835494688
18526;0.14467500442421588
18527;0.12284639233691827
18528;0.09581817111878024
18529;0.18391324552754876
18530;0.06992668418163889
18531;0.02611097776643568
18532;0.0016333120153521397
18533;0.023336862323681002
18534;0.28140368960193507
18535;0.4774049274337462
18536;0.9918799267558073
18537;0.17258594784754586
18538;0.04673478074804862
18539;0.2859596982838501
18540;0.09858723695525633
18541;0.10136416962919399
18542;0.31527730318413916
18543;0.080503005456094
18544;0.011994149169058976
18545;0.11266481731301582
18546;0.0699575308060107
18547;0.9956789214751967
18548;0.9897262541851665
18549;0.12001155804284505
18550;0.10638001109217135
18551;0.14483168812175096
18552;0.06760786926321416
18553;0.9968483130055127
18554;0.9810855253166713
18555;0.08533401123132632
18556;0.9918799267558073
18557;0.6421524518542989
18558;0.9840347902653931
18559;0.8309679293229529
18560;0.22321649920405004
18561;0.09785384741915783
18562;0.031703150512512546
18563;0.44552876149027587
18564;0.07931302830773704
18565;0.03152848915758883
18566;0.24147296101877308
18567;0.09863155680434738
18568;0.02611097776643568
18569;0.09701678940094759
18570;0.020817107087889454
18571;0.17523984865525943
18572;0.1469616729639733
18573;0.11806522512817251
18574;0.23401817049054977
18575;0.3416416401245166
18576;0.13845513141203117
18577;0.7272642529041384
18578;0.08383366698313098
18579;0.04838966614926895
18580;0.08932867690137014
18581;0.014322954682553577
18582;0.0312345067500808
18583;0.985067304966336
18584;0.44552876149027587
18585;0.22597934357129834
18586;0.18736895561698513
18587;0.10420231645737574
18588;0.08326771158903376
18589;0.00378787291620168
18590;0.009161498623077129
18591;0.03166910382682011
18592;0.009410636585758749
18593;0.06759283542043006
18594;0.06328583250286762
18595;0.05118889789004773
18596;0.08817434056346606
18597;0.08432069566288676
18598;0.025018715071377023
18599;0.9966644951824504
18600;0.9841193558915649
18601;0.050752726374423886
18602;0.9937096391456227
18603;0.9966644951824504
18604;0.0245770936808095
18605;0.014740023625500582
18606;0.11668692515899846
18607;0.008798322669809202
18608;0.07941202601991076
18609;0.06791651125506512
18610;0.026711120936471155
18611;0.13339495361248416
18612;0.0730970023672891
18613;0.06167337338690641
18614;0.05194590063943053
18615;0.12574769413290415
18616;0.6532548031739256
18617;0.9913056664232233
18618;0.17633531263673433
18619;0.9966644951824504
18620;0.1028208479629251
18621;0.038305041633714905
18622;0.06698449580098192
18623;0.08542839581612822
18624;0.9055488413109393
18625;0.05146582506882937
18626;0.8860704087954896
18627;0.05032437739023234
18628;0.1526784864536596
18629;0.5425482324189076
18630;0.045304297584969684
18631;0.06647342827212581
18632;0.03269953126072765
18633;0.15371058875366544
18634;0.11079589244975842
18635;0.24237167035592225
18636;0.5156208707851238
18637;0.06286311322969884
18638;0.05444156331506273
18639;0.02269633320340338
18640;0.19561529525356458
18641;0.20260185331617742
18642;0.1694236615046392
18643;0.025740042630509722
18644;0.0046038762130506
18645;0.13174074113709805
18646;0.3058636085361455
18647;0.02010082789430566
18648;0.9032081458557424
18649;0.3090285737152807
18650;0.023571162808825506
18651;0.12793522795947732
18652;0.26199034859040915
18653;0.2894376666484629
18654;0.015911719235803836
18655;0.9841193558915649
18656;0.16429463411558995
18657;0.9966644951824504
18658;0.016807901762389686
18659;0.537647144517517
18660;0.9937096391456227
18661;0.9937096391456227
18662;0.017928187464399253
18663;0.2281773724822315
18664;0.008935577498794747
18665;0.025950196747260006
18666;0.0551403334637921
18667;0.022877205390812113
18668;0.10798017535403377
18669;0.06280321353761467
18670;0.08893877095712495
18671;0.011487144442220475
18672;0.027327272165735647
18673;0.041856133569539544
18674;0.2524936464944267
18675;0.0532608707221414
18676;0.9912086868645896
18677;0.043186423132875185
18678;0.05690292573554646
18679;0.13837073642857134
18680;0.1574528770509871
18681;0.1276281941258035
18682;0.061781965840898456
18683;0.08492337186273691
18684;0.05632551559870365
18685;0.0979881473844025
18686;0.10321778743611544
18687;0.32739546565519756
18688;0.18699169331015908
18689;0.38358712592251215
18690;0.18699169331015908
18691;0.8583745976902167
18692;0.6470983508167967
18693;0.07083793406274908
18694;0.0015301152219132472
18695;0.08025474884925438
18696;0.07749895818007349
18697;0.007652912587361211
18698;0.012671122547175596
18699;0.9832186577294473
18700;0.10235908386977569
18701;0.8434669040278808
18702;0.008552605695654305
18703;0.053773396885661434
18704;0.9966644951824504
18705;0.21771952392864372
18706;0.08822776009623681
18707;0.16422643141601273
18708;0.11971428447961432
18709;0.18311754530675423
18710;0.044113649414671226
18711;0.15595118757824414
18712;0.06617066965752731
18713;0.9256534091511905
18714;0.14847197809461585
18715;0.29411735586967847
18716;0.9966644951824504
18717;0.13123864572216679
18718;0.06988708704196012
18719;0.01832024197657947
18720;0.3889343231055462
18721;0.07233287739798687
18722;0.04119452139492284
18723;0.31408977610984046
18724;0.06969915195150578
18725;0.0624967496076523
18726;0.9937096391456227
18727;0.16882745579628144
18728;0.0058305468308959794
18729;0.8727372359895088
18730;0.17905126170261912
18731;0.40161550196965634
18732;0.40161550196965634
18733;0.3099240238728855
18734;0.18699169331015908
18735;0.05525813976252179
18736;0.17820233760431572
18737;0.3839468378588474
18738;0.15891959693161306
18739;0.4080736972573562
18740;0.9841193558915649
18741;0.4334845027852755
18742;0.9762555553845528
18743;0.12542638018766042
18744;0.01763021342848707
18745;0.07528791460307459
18746;0.009721652099927843
18747;0.014937597292387517
18748;0.3416416401245166
18749;0.9966644951824504
18750;0.9841193558915649
18751;0.9937096391456227
18752;0.5771377543630015
18753;0.8470075923747781
18754;0.24766744861880732
18755;0.0464485557016554
18756;0.13667773770219904
18757;0.020574244348570983
18758;0.1726073112346065
18759;0.06872257780036747
18760;0.02218109545948513
18761;0.01086003792565839
18762;0.04000861276264536
18763;0.9122639042398127
18764;0.18296603366878603
18765;0.1436966801560023
18766;0.9966644951824504
18767;0.0664870596654037
18768;0.43845183835292023
18769;0.06842380775012832
18770;0.819095385391874
18771;0.8227820488802454
18772;0.15578044514442252
18773;0.47047012258237303
18774;0.04988423333801007
18775;0.8668415776804654
18776;0.18576368944887667
18777;0.008770765153750719
18778;0.06513520378427587
18779;0.9841691072562218
18780;0.075709243319974
18781;0.23892152479917808
18782;0.036051664980074755
18783;0.02046826857755735
18784;0.0016333120153521397
18785;0.05867410124904896
18786;0.06009009137101565
18787;0.12984332054768316
18788;0.0019770630727130745
18789;0.0744237051712383
18790;0.03543014524709266
18791;0.01691090930153264
18792;0.07993669879705705
18793;0.006631990451990575
18794;0.1127565013967215
18795;0.12028483846637414
18796;0.4893997445764973
18797;0.047745306861133104
18798;0.9937096391456227
18799;0.18532579389565207
18800;0.009058092059475735
18801;0.9602957651429601
18802;0.057821610583289836
18803;0.01355815936367641
18804;0.2628392554475118
18805;0.4426286602116398
18806;0.0627768408360518
18807;0.39922172912650317
18808;0.056347414231892816
18809;0.3416416401245166
18810;0.017042396257234162
18811;0.25074280048721065
18812;0.9937096391456227
18813;0.30353777744715227
18814;0.10111766963735123
18815;0.03292486300820517
18816;0.9797199120304712
18817;0.015287947986581094
18818;0.1358535720076542
18819;0.31780491153847934
18820;0.016807901762389686
18821;0.017928187464399253
18822;0.07659460728622143
18823;0.028622715594086304
18824;0.012888281656065485
18825;0.7060185738571653
18826;0.08408434114581956
18827;0.03833229166920345
18828;0.041463063128133706
18829;0.06221558172573986
18830;0.06144639542042206
18831;0.2120242576103724
18832;0.9790486754544607
18833;0.02538109032369139
18834;0.3686125932934418
18835;0.07416639007902961
18836;0.004648512554075946
18837;0.06999678604393084
18838;0.10735460649429265
18839;0.9955993293546068
18840;0.9966644951824504
18841;0.049602724403594776
18842;0.03627047188637386
18843;0.020651040792138444
18844;0.41884693139371626
18845;0.29781152034409814
18846;0.16882745579628144
18847;0.0631865494279463
18848;0.15797074808445888
18849;0.058661634138091855
18850;0.19310819877605861
18851;0.0011185955751891357
18852;0.3213291202796757
18853;0.9901330171005255
18854;0.8241211565217927
18855;0.0631865494279463
18856;0.0016333120153521397
18857;0.09335301818551661
18858;0.10633116823153857
18859;0.10401871697429559
18860;0.8636860331472802
18861;0.02034588771378405
18862;0.12811385566380346
18863;0.2735498261283648
18864;0.08155241829383808
18865;0.9032081458557424
18866;0.06155947672875222
18867;0.07995935533997675
18868;0.06571460156862642
18869;0.02046826857755735
18870;0.06210895283500742
18871;0.2941490164665722
18872;0.06141196941169931
18873;0.11980184609543815
18874;0.009299570008950465
18875;0.16397502827936036
18876;0.16060905818748872
18877;0.15529635133480518
18878;0.08234925206353849
18879;0.008473424986964203
18880;0.03042658284502661
18881;0.3705863436111374
18882;0.8727372359895088
18883;0.07101132497645866
18884;0.026011713533549124
18885;0.028502442442610968
18886;0.2951626504088255
18887;0.034443979516431904
18888;0.6882267620541949
18889;0.11342451734018955
18890;0.03402108397127165
18891;0.09770585450523074
18892;0.05473718331796011
18893;0.1651513635526242
18894;0.10942895604630226
18895;0.04334746476994911
18896;0.06543187284022571
18897;0.2698405773296095
18898;0.052004770757992064
18899;0.039538459867593294
18900;0.07427400098680481
18901;0.06700066838565318
18902;0.23440698788047754
18903;0.02146775119823018
18904;0.14682361464018023
18905;0.9841193558915649
18906;0.03253700473442223
18907;0.05814398101521933
18908;0.508223277841868
18909;0.08044561948958684
18910;0.23160197643607533
18911;0.01980160207566727
18912;0.010542092680549264
18913;0.15151373054609316
18914;0.07925743089733256
18915;0.06245515435659876
18916;0.9955993293546068
18917;0.9955993293546068
18918;0.9955993293546068
18919;0.20804528569784378
18920;0.025680112293958463
18921;0.9903680908999137
18922;0.08232100136295724
18923;0.9966644951824504
18924;0.07078213465275775
18925;0.06193949469514141
18926;0.04874398306753452
18927;0.16840336393031752
18928;0.22370699009793843
18929;0.03188719707310634
18930;0.29934696226881335
18931;0.05681435986508208
18932;0.08133288960386792
18933;0.08133288960386792
18934;0.010062091067468224
18935;0.058742826649026636
18936;0.04497864840944617
18937;0.3781733643251752
18938;0.9752601051931332
18939;0.9960329438507071
18940;0.19641562979288363
18941;0.10982654456099075
18942;0.07306276133921628
18943;0.06198206781035535
18944;0.015601226965704216
18945;0.9968483130055127
18946;0.08133609672545035
18947;0.04692971784026423
18948;0.7361750507065438
18949;0.06861205238065736
18950;0.6249715662587638
18951;0.018345083409594364
18952;0.7466764618735449
18953;0.05472225814860082
18954;0.3893635277980568
18955;0.9919108075136237
18956;0.8798894226105184
18957;0.0906587597081273
18958;0.9903680908999137
18959;0.7807485698881977
18960;0.7238898728966532
18961;0.06970616786828339
18962;0.028414875569105907
18963;0.26228118711661746
18964;0.06163209080039136
18965;0.10286488726836755
18966;0.13008915103929042
18967;0.03403846224519538
18968;0.37316275033417007
18969;0.06790413617642392
18970;0.12993371929404196
18971;0.9968483130055127
18972;0.020537778835578425
18973;0.26792697164970997
18974;0.44218295494156734
18975;0.06613945668476026
18976;0.053743693558701414
18977;0.2229196362891009
18978;0.18310570110633292
18979;0.17082943901868436
18980;0.059549905591043596
18981;0.10654820334124745
18982;0.8961014542119351
18983;0.0032073275830304324
18984;0.02938754419987458
18985;0.11164635324574762
18986;0.06241103209634367
18987;0.9055488413109393
18988;0.9937096391456227
18989;0.09450186980368659
18990;0.013286921740767985
18991;0.12797053641354036
18992;0.1382146858129388
18993;0.2609565628250426
18994;0.13042639377794524
18995;0.747381549772075
18996;0.27262683349441036
18997;0.05080178294310906
18998;0.9959661835494688
18999;0.04931224005266835
19000;0.20992087705208676
19001;0.9937096391456227
19002;0.0033257137478282794
19003;0.09304724931394599
19004;0.07535934459825391
19005;0.028846131322738895
19006;0.012468254397149978
19007;0.04929033393970456
19008;0.04505685793315776
19009;0.012973145979323693
19010;0.06828052471954886
19011;0.0659067546575618
19012;0.10721638087099616
19013;0.9913056664232233
19014;0.3686125932934418
19015;0.09103780468066508
19016;0.022197611551389305
19017;0.08418912261111736
19018;0.9966644951824504
19019;0.9235166943964835
19020;0.0706281553504163
19021;0.06581928850821533
19022;0.04586794404347992
19023;0.31342122224729324
19024;0.1609033307114951
19025;0.8583745976902167
19026;0.20241668732734686
19027;0.19596777341956914
19028;0.9903680908999137
19029;0.9966644951824504
19030;0.034010913890676196
19031;0.3796057046428142
19032;0.07229535350775836
19033;0.0940015004622435
19034;0.04961889085890817
19035;0.02702310486715461
19036;0.05601431205224784
19037;0.29084567941159645
19038;0.03444567441238482
19039;0.3031959749431839
19040;0.039131336144624336
19041;0.4674403830410177
19042;0.4674403830410177
19043;0.843251555814163
19044;0.14967098733658535
19045;0.1912062558462473
19046;0.32695804286147073
19047;0.045187352439433635
19048;0.14709399870128118
19049;0.15306105575290677
19050;0.11885074317817594
19051;0.07873434683282268
19052;0.8675470605524398
19053;0.2215699951820329
19054;0.09888530905887306
19055;0.5908938266459426
19056;0.044407809056482374
